ID,AmountRain,StrongWindDir,StrongWindSpeed,MorningWindDir,AfternoonWindDir,AfternoonWindSpeed,MorningHumidity,AfternoonHumidity,MorningTemp,AfternoonTemp,DidRainToday,DaysSinceNewYear,TomorrowRainForecast
1417,0.0,SSE,28.0,SSW,ESE,11.0,48.0,17.0,21.4,31.2,No,1,0
886,0.0,SSE,35.0,NNE,SSE,19.0,78.0,45.0,8.2,16.5,No,164,0
6651,0.0,SW,39.0,NNE,WNW,13.0,39.0,23.0,26.2,33.9,No,348,0
5917,0.0,SW,17.0,SW,NW,2.0,88.0,43.0,11.8,19.1,No,154,0
3475,,ENE,24.0,,E,15.0,,64.0,,21.9,,122,0
1235,0.0,NE,11.0,,,0.0,94.0,60.0,6.0,13.9,No,153,1
3269,0.2,W,48.0,SW,SSE,22.0,50.0,49.0,20.5,21.1,No,260,0
4729,0.0,ENE,31.0,N,NE,11.0,68.0,21.0,22.0,36.1,No,28,0
93,0.0,SW,50.0,WSW,W,33.0,60.0,33.0,13.9,21.4,No,63,0
212,5.0,WNW,54.0,NW,WNW,19.0,88.0,74.0,8.8,11.4,Yes,182,1
4779,0.0,NNE,30.0,N,NE,19.0,93.0,43.0,20.1,27.1,No,79,0
571,0.0,NNW,11.0,,SW,2.0,99.0,76.0,3.7,10.0,No,183,0
5290,2.8,W,28.0,N,NNE,11.0,100.0,87.0,14.0,16.1,Yes,234,1
6296,17.2,S,33.0,E,SE,7.0,97.0,84.0,20.4,23.1,Yes,358,1
6389,0.0,NW,37.0,NNW,NNW,17.0,41.0,25.0,26.4,33.6,No,86,0
3743,0.0,E,33.0,,E,17.0,84.0,44.0,20.1,30.2,No,40,0
2813,0.0,WSW,44.0,E,WSW,28.0,62.0,40.0,25.2,30.9,No,339,0
778,0.0,WSW,39.0,,WSW,19.0,60.0,30.0,19.8,29.5,No,26,0
6493,0.0,NNE,52.0,NNE,N,17.0,70.0,52.0,12.0,18.1,No,190,0
6124,0.0,SSW,24.0,SSW,SSW,7.0,79.0,55.0,10.6,14.0,No,185,0
1083,0.0,SSW,24.0,ESE,S,15.0,57.0,30.0,25.5,35.0,No,1,0
5023,0.4,E,35.0,ESE,NNE,11.0,58.0,39.0,19.7,25.1,No,331,0
5108,8.8,ENE,24.0,,ENE,7.0,100.0,74.0,20.8,25.1,Yes,52,0
5045,0.0,E,35.0,ENE,E,7.0,57.0,36.0,20.1,25.8,No,353,0
6610,0.0,S,37.0,SE,SW,13.0,45.0,28.0,17.0,22.9,No,307,0
5190,0.0,SW,33.0,SW,S,13.0,65.0,59.0,14.5,18.1,No,134,0
1829,4.4,W,24.0,,W,15.0,85.0,30.0,18.0,23.9,Yes,80,0
2187,0.0,WNW,43.0,WNW,W,22.0,57.0,31.0,18.7,25.7,No,78,0
6612,0.0,E,33.0,ENE,E,9.0,54.0,26.0,17.5,25.0,No,309,0
1478,0.0,WNW,30.0,ESE,W,19.0,86.0,42.0,11.8,21.3,No,90,0
3524,,WNW,22.0,,,0.0,84.0,39.0,4.3,14.8,,180,0
4011,15.8,NNE,28.0,NNW,SW,7.0,99.0,100.0,16.4,16.8,Yes,341,1
5524,1.4,E,24.0,SW,ESE,11.0,88.0,63.0,19.1,23.8,Yes,109,0
245,0.0,SSE,17.0,,ENE,4.0,91.0,53.0,5.7,14.0,No,215,1
4614,0.0,W,56.0,N,NW,28.0,50.0,15.0,17.9,32.4,No,278,0
174,0.0,NE,31.0,SE,NE,22.0,77.0,50.0,11.6,19.5,No,144,1
3918,0.0,NE,26.0,SW,NNE,9.0,100.0,45.0,12.6,22.4,No,246,0
1895,0.6,NNE,63.0,N,NE,20.0,68.0,95.0,17.4,14.2,No,146,1
1538,0.2,SW,22.0,,NW,11.0,84.0,70.0,5.6,13.0,No,153,0
4134,0.6,SW,43.0,SW,S,19.0,52.0,40.0,13.3,17.5,No,100,0
4841,0.0,SW,15.0,SE,WNW,6.0,91.0,44.0,14.1,25.4,No,144,0
5804,0.0,S,39.0,N,ENE,7.0,90.0,30.0,25.5,43.3,No,41,0
4006,0.0,ENE,26.0,N,E,9.0,57.0,38.0,17.3,23.1,No,336,0
36,0.0,W,57.0,E,W,30.0,34.0,12.0,25.2,38.4,No,6,0
6085,3.6,S,20.0,SSW,S,7.0,96.0,76.0,12.7,16.1,Yes,146,0
903,0.0,E,13.0,SE,SE,4.0,99.0,59.0,3.9,13.8,No,181,0
1522,0.0,W,31.0,WSW,W,15.0,100.0,62.0,5.6,12.4,No,137,0
1647,2.0,W,43.0,WNW,W,19.0,87.0,72.0,9.4,13.6,Yes,262,0
6152,0.0,SW,17.0,E,WSW,2.0,64.0,41.0,12.1,17.4,No,213,0
1945,2.0,WSW,50.0,WNW,W,22.0,86.0,56.0,8.9,11.6,Yes,197,1
6082,0.0,ENE,44.0,ENE,ENE,19.0,66.0,49.0,16.9,22.6,No,143,0
5185,0.0,W,50.0,N,NW,24.0,55.0,47.0,16.7,18.9,No,129,0
4049,13.0,E,35.0,SSE,ESE,17.0,86.0,65.0,19.4,23.3,Yes,14,1
3251,0.0,SW,41.0,N,SW,30.0,56.0,34.0,12.3,19.6,No,242,0
1098,0.0,NNW,30.0,NE,ENE,11.0,41.0,30.0,24.3,31.6,No,16,0
2586,3.6,SE,31.0,SE,SE,13.0,97.0,46.0,16.5,23.0,Yes,112,0
2092,0.0,NNW,39.0,SE,WSW,9.0,51.0,18.0,23.1,33.4,No,348,0
60,0.0,ESE,48.0,ESE,SW,4.0,33.0,11.0,29.9,42.0,No,30,0
4914,0.0,ENE,13.0,NNW,NE,4.0,100.0,37.0,8.6,20.6,No,220,0
2919,0.2,SE,19.0,SE,SE,9.0,86.0,44.0,19.0,29.0,No,84,0
844,0.0,SSE,28.0,,,0.0,74.0,46.0,14.6,21.6,No,122,0
4346,0.0,ESE,39.0,SSE,SE,19.0,69.0,57.0,16.9,17.5,No,314,0
6777,0.0,NE,24.0,ENE,E,7.0,41.0,27.0,12.9,23.7,No,139,0
432,0.0,NNW,37.0,ESE,ESE,11.0,66.0,32.0,25.9,33.8,No,38,0
5458,0.0,N,24.0,NNE,N,13.0,85.0,43.0,22.3,31.1,No,43,0
971,1.0,NW,30.0,,WSW,17.0,78.0,44.0,7.3,13.7,No,249,0
2754,0.0,N,30.0,SE,NNW,15.0,86.0,49.0,15.4,23.0,No,280,0
756,0.0,SSE,31.0,ENE,SW,9.0,57.0,31.0,22.0,26.8,No,4,0
757,0.0,NNE,30.0,SE,N,13.0,48.0,34.0,21.4,30.0,No,5,0
6362,0.0,E,48.0,SSE,ESE,9.0,51.0,48.0,19.5,25.9,No,59,0
2218,0.2,SSE,54.0,S,SE,28.0,45.0,40.0,13.1,16.8,No,109,0
2195,0.0,SSE,20.0,S,NNW,7.0,76.0,26.0,10.1,21.9,No,86,0
248,0.8,WNW,57.0,WNW,WSW,33.0,79.0,47.0,9.8,13.7,No,218,1
5068,0.4,ENE,24.0,W,ENE,13.0,77.0,60.0,22.6,27.7,No,12,0
1455,0.0,S,30.0,SSE,ENE,9.0,65.0,32.0,22.7,31.8,No,67,0
4514,17.8,SW,33.0,SW,SSW,7.0,100.0,100.0,10.5,12.4,Yes,175,1
1470,0.0,W,41.0,S,W,22.0,82.0,29.0,13.7,27.4,No,82,0
4838,0.0,NNE,17.0,NNW,NNE,9.0,90.0,38.0,13.9,24.5,No,141,0
2398,0.0,WSW,33.0,SE,W,20.0,82.0,46.0,19.1,25.3,No,289,0
3979,0.2,NNE,30.0,N,NNE,13.0,68.0,42.0,19.0,27.1,No,308,0
2957,0.0,SSE,20.0,ESE,E,7.0,66.0,37.0,8.6,16.6,No,122,0
4992,0.0,W,80.0,N,NW,37.0,77.0,32.0,21.2,28.7,No,299,0
2175,0.0,WNW,33.0,,W,19.0,70.0,27.0,16.2,28.8,No,66,0
315,7.0,W,65.0,WNW,W,30.0,88.0,60.0,10.3,14.1,Yes,286,1
2412,5.4,ENE,28.0,SE,NE,19.0,90.0,77.0,18.2,19.2,Yes,303,1
3950,0.0,NNE,22.0,WSW,NNE,15.0,84.0,70.0,14.1,16.3,No,278,1
2046,1.8,W,35.0,E,WSW,20.0,67.0,24.0,16.1,27.7,Yes,302,0
847,0.0,SSW,13.0,,SSE,7.0,76.0,53.0,8.1,15.9,No,125,0
2564,0.0,SE,19.0,SE,S,11.0,83.0,42.0,13.0,23.1,No,90,0
5026,6.4,S,46.0,N,ENE,2.0,79.0,47.0,21.8,28.8,Yes,334,1
3889,0.0,WSW,33.0,WSW,WSW,9.0,84.0,51.0,11.2,21.3,No,217,0
3125,0.4,N,46.0,NNW,WNW,20.0,52.0,47.0,19.9,21.5,No,114,0
552,0.0,ESE,17.0,,E,6.0,85.0,50.0,2.2,12.6,No,164,0
2311,3.0,NNE,48.0,NNE,N,19.0,89.0,83.0,10.4,12.1,Yes,202,1
3584,0.0,S,24.0,SW,ESE,11.0,92.0,77.0,15.6,17.4,No,244,1
644,0.0,WSW,43.0,W,WNW,24.0,68.0,58.0,9.5,13.4,No,257,0
156,0.0,SW,20.0,SE,WNW,11.0,86.0,49.0,8.3,18.2,No,126,0
2881,0.0,WNW,39.0,ENE,N,7.0,61.0,32.0,28.1,36.4,No,41,1
5044,0.0,ESE,35.0,SSE,E,17.0,61.0,47.0,20.1,23.6,No,352,0
2728,0.2,W,22.0,ENE,NNW,13.0,81.0,71.0,10.7,13.9,No,254,0
2619,0.0,NE,19.0,,NE,11.0,99.0,72.0,7.0,13.7,No,145,1
4034,0.0,ENE,28.0,S,NE,15.0,78.0,63.0,17.7,23.5,No,364,0
4954,0.0,WSW,30.0,WSW,SE,13.0,36.0,27.0,14.3,18.6,No,260,0
2279,0.2,SE,20.0,S,ESE,6.0,80.0,53.0,3.6,11.3,No,170,0
4360,0.0,NE,31.0,NNE,NNE,11.0,69.0,47.0,19.7,27.9,No,328,0
2096,0.0,W,41.0,S,WSW,22.0,50.0,27.0,17.4,24.0,No,352,0
352,0.0,NW,78.0,SSE,WNW,13.0,45.0,21.0,24.7,36.4,No,323,1
1254,0.6,N,35.0,NE,NNE,17.0,83.0,59.0,10.2,13.7,No,172,1
6683,0.0,,,ESE,SW,13.0,60.0,36.0,28.2,34.5,No,15,0
288,0.0,WNW,24.0,E,NW,2.0,76.0,73.0,12.9,14.0,No,259,1
1141,0.6,SSE,24.0,SSE,SE,11.0,74.0,69.0,20.5,23.5,No,59,1
583,11.0,WNW,43.0,W,W,15.0,85.0,63.0,6.9,11.4,Yes,195,0
3848,0.0,NNE,17.0,W,NE,9.0,100.0,57.0,8.0,17.9,No,175,0
3304,0.0,E,37.0,SSE,ENE,20.0,62.0,46.0,18.3,25.4,No,296,0
6746,1.8,E,31.0,E,ENE,17.0,77.0,37.0,21.8,29.8,Yes,78,0
3986,0.0,NE,33.0,SW,ENE,11.0,79.0,60.0,20.2,25.7,No,316,0
1445,0.0,N,33.0,ENE,S,11.0,53.0,27.0,18.0,28.7,No,29,0
376,0.0,SSE,28.0,SSE,SSE,15.0,48.0,25.0,21.8,30.6,No,347,0
3988,0.0,ENE,33.0,NNE,NNE,11.0,63.0,43.0,21.5,28.8,No,318,0
1180,0.0,WSW,35.0,,W,22.0,83.0,45.0,12.0,18.2,No,98,0
6677,2.0,E,48.0,ENE,ENE,20.0,60.0,41.0,25.1,30.1,Yes,9,1
5035,0.4,ENE,30.0,NNE,E,15.0,71.0,65.0,22.1,25.1,No,343,1
6892,0.0,W,67.0,S,WSW,17.0,33.0,12.0,20.9,26.4,No,257,0
2379,0.0,NNW,37.0,E,NNW,15.0,75.0,37.0,13.2,22.1,No,270,0
2819,0.0,SSW,31.0,SSE,S,15.0,57.0,27.0,19.2,27.8,No,345,0
1429,3.2,SSE,39.0,ESE,SSE,22.0,46.0,29.0,16.1,25.0,Yes,13,0
2709,11.0,W,24.0,SE,NNW,13.0,88.0,56.0,8.3,15.0,Yes,235,0
5560,0.0,NNE,19.0,NNE,N,6.0,78.0,31.0,10.4,19.7,No,145,0
4996,0.0,WNW,70.0,N,NNW,31.0,41.0,43.0,29.4,31.1,No,304,1
4723,0.0,NE,24.0,ENE,NE,15.0,71.0,59.0,21.5,22.8,No,22,0
4263,0.0,W,70.0,N,WNW,31.0,62.0,44.0,12.3,13.7,No,229,0
3375,0.0,E,35.0,NE,E,22.0,69.0,55.0,25.0,28.4,No,5,0
392,0.0,N,33.0,S,NE,15.0,41.0,15.0,26.0,35.1,No,363,0
6077,7.6,NE,41.0,ENE,E,17.0,96.0,91.0,13.9,13.7,Yes,138,1
2405,0.0,W,30.0,SE,ESE,9.0,69.0,34.0,17.2,24.5,No,296,0
5323,1.8,SSE,31.0,SW,S,15.0,85.0,53.0,14.8,18.0,Yes,268,0
442,0.6,SSW,59.0,SE,SE,24.0,71.0,59.0,23.8,27.3,No,51,1
4736,0.0,ESE,33.0,S,SE,19.0,56.0,50.0,19.4,21.8,No,35,0
3662,0.0,ESE,30.0,,NE,15.0,62.0,50.0,17.7,23.1,No,323,0
5153,3.4,WSW,63.0,WSW,SW,26.0,51.0,47.0,18.2,20.6,Yes,97,0
5578,0.0,WSW,24.0,SW,SW,7.0,70.0,32.0,9.8,16.0,No,163,0
5369,0.0,E,20.0,SW,E,7.0,77.0,69.0,20.6,22.6,No,314,0
6479,8.6,SSW,33.0,SSW,S,13.0,87.0,51.0,10.0,13.5,Yes,176,0
1469,0.0,W,28.0,SSW,WNW,9.0,79.0,38.0,13.3,22.9,No,81,0
4082,7.2,ESE,26.0,SSW,E,11.0,76.0,57.0,21.3,27.5,Yes,48,0
5099,7.6,SE,28.0,SW,SSE,15.0,87.0,68.0,21.4,23.6,Yes,43,0
169,0.0,E,13.0,SSE,ENE,9.0,75.0,57.0,12.4,18.0,No,139,0
3132,0.0,ESE,24.0,SW,E,13.0,66.0,55.0,14.1,18.8,No,121,0
2133,0.2,NW,46.0,WNW,W,22.0,50.0,31.0,21.5,25.9,No,24,0
5666,0.0,NE,28.0,,NNE,11.0,100.0,51.0,15.5,21.6,No,251,0
2066,0.0,W,30.0,E,WSW,11.0,65.0,19.0,17.7,28.1,No,322,0
5192,0.0,SW,15.0,SW,ESE,4.0,91.0,64.0,12.0,18.9,No,136,0
1778,0.0,N,35.0,SE,NE,15.0,49.0,17.0,26.6,37.2,No,29,0
4697,0.2,ENE,30.0,NNE,NNE,11.0,77.0,48.0,21.0,29.2,No,361,0
3259,5.0,W,35.0,N,NNW,22.0,60.0,42.0,15.4,19.0,Yes,250,0
2060,0.0,WNW,24.0,E,W,9.0,54.0,15.0,21.0,31.9,No,316,0
5383,0.0,E,28.0,NE,ESE,9.0,68.0,35.0,21.2,31.5,No,333,0
3970,12.0,SE,30.0,SW,SSE,13.0,92.0,73.0,13.5,15.4,Yes,298,1
1762,0.0,NNW,33.0,SE,NNE,9.0,44.0,19.0,26.9,39.0,No,13,0
6305,0.0,SSW,37.0,SSE,SSW,13.0,40.0,16.0,20.7,28.1,No,2,0
6811,0.0,SW,30.0,W,SSW,11.0,75.0,49.0,8.5,15.7,No,173,0
6602,0.0,WSW,37.0,SSE,SW,19.0,42.0,26.0,19.6,27.4,No,299,0
737,0.0,NW,46.0,NE,W,26.0,62.0,31.0,17.7,24.1,No,350,0
885,0.0,SSE,20.0,,ESE,11.0,91.0,41.0,4.3,15.7,No,163,0
5110,0.4,SE,35.0,SSE,SSE,15.0,93.0,64.0,22.1,24.8,No,54,0
3540,0.0,NNE,22.0,SW,NNE,13.0,83.0,45.0,8.2,16.6,No,197,0
2494,0.0,WNW,56.0,SE,WNW,35.0,62.0,22.0,24.8,33.4,No,20,0
4651,31.0,NNE,26.0,S,NE,17.0,86.0,73.0,17.2,19.4,Yes,315,1
5628,0.0,W,11.0,SSE,,0.0,81.0,77.0,12.3,14.9,No,213,0
6160,0.0,NNE,43.0,E,N,13.0,48.0,16.0,10.7,20.1,No,221,0
467,0.0,W,44.0,,WSW,24.0,78.0,46.0,20.2,24.7,No,79,0
2590,0.0,E,17.0,,S,9.0,66.0,31.0,14.2,24.4,No,116,0
3003,0.0,W,17.0,SSW,E,6.0,100.0,52.0,5.1,15.8,No,168,0
4389,1.4,SSE,30.0,SSE,SE,17.0,77.0,59.0,21.1,25.0,Yes,22,0
4229,0.0,WNW,41.0,NW,WNW,20.0,87.0,41.0,11.1,18.0,No,195,0
3371,0.0,SE,41.0,NNE,NE,9.0,72.0,64.0,24.5,28.6,No,1,1
4488,0.2,NNE,13.0,NNE,NE,4.0,100.0,65.0,11.6,20.4,No,149,0
667,0.0,W,30.0,SE,WNW,15.0,59.0,49.0,10.9,17.3,No,280,0
581,0.0,WNW,59.0,NW,E,13.0,98.0,93.0,6.2,12.0,No,193,1
265,1.2,WNW,63.0,NNW,NW,22.0,68.0,52.0,13.2,16.4,Yes,235,1
5145,4.2,SSE,19.0,SW,E,6.0,88.0,87.0,18.6,20.1,Yes,89,1
498,0.0,NW,20.0,ENE,SSW,7.0,74.0,44.0,18.5,26.4,No,110,0
1627,0.2,ESE,20.0,E,SSE,6.0,88.0,45.0,12.5,20.2,No,242,0
3514,0.0,W,33.0,,NNW,2.0,76.0,40.0,8.9,18.0,No,168,0
2701,0.0,ENE,19.0,,ESE,11.0,100.0,56.0,6.5,15.7,No,227,0
6791,0.0,W,24.0,NNE,W,9.0,75.0,40.0,13.8,20.6,No,153,0
5346,0.0,ESE,31.0,N,NNE,11.0,82.0,47.0,19.6,28.0,No,291,0
6742,0.0,SSW,26.0,SE,S,13.0,75.0,38.0,22.9,31.4,No,74,0
3589,0.0,SSW,35.0,SSW,SSE,19.0,64.0,48.0,13.4,16.1,No,249,0
3049,0.0,SE,43.0,WNW,NE,22.0,51.0,28.0,25.3,38.6,No,38,0
402,0.0,W,41.0,ESE,W,22.0,48.0,19.0,26.4,38.6,No,8,0
2616,0.0,E,20.0,ENE,E,13.0,81.0,55.0,11.9,21.4,No,142,1
785,3.4,WNW,31.0,,W,7.0,74.0,50.0,25.8,33.9,Yes,33,1
349,0.0,SSE,30.0,SSE,SSE,9.0,38.0,18.0,19.5,28.6,No,320,0
6633,0.0,NNE,39.0,NE,NW,17.0,45.0,57.0,24.1,23.5,No,330,1
3667,0.0,NNE,35.0,W,NNE,9.0,72.0,37.0,21.2,31.1,No,328,0
1677,0.0,WSW,33.0,SSE,E,9.0,64.0,45.0,18.8,26.6,No,293,1
6578,9.6,ENE,37.0,E,ESE,20.0,83.0,58.0,15.0,19.9,Yes,275,0
5197,1.6,SSW,57.0,SW,SSW,26.0,91.0,69.0,13.4,14.8,Yes,141,1
3985,0.0,E,35.0,,NE,7.0,79.0,41.0,19.9,28.6,No,315,0
185,0.0,W,20.0,NNE,W,11.0,86.0,57.0,7.6,15.6,No,155,0
1639,0.0,W,46.0,,WNW,24.0,81.0,50.0,9.7,15.3,No,254,0
30,0.0,WNW,56.0,W,WNW,31.0,46.0,26.0,19.7,25.7,No,0,0
5766,0.2,ESE,43.0,S,ESE,19.0,63.0,48.0,22.2,27.3,No,2,0
985,1.0,SSE,43.0,S,E,9.0,53.0,36.0,13.7,18.9,No,267,0
2400,0.0,SSE,22.0,SSE,SSE,13.0,63.0,44.0,16.0,27.9,No,291,0
6686,0.0,SSW,31.0,SSE,SW,9.0,39.0,14.0,22.8,32.0,No,18,0
2995,0.0,NW,13.0,NE,E,2.0,94.0,58.0,7.1,16.0,No,160,0
4701,0.0,NNE,35.0,N,ESE,15.0,69.0,46.0,22.9,29.8,No,0,0
2297,0.0,E,13.0,SE,E,6.0,86.0,55.0,4.5,14.1,No,188,0
5984,7.0,SE,43.0,SE,ESE,24.0,66.0,56.0,18.9,22.7,Yes,45,0
1244,0.0,SSE,15.0,,SSE,7.0,84.0,52.0,5.7,14.5,No,162,0
1576,0.0,SE,15.0,,E,7.0,84.0,60.0,6.6,13.9,No,191,0
4145,0.0,ENE,20.0,WSW,E,7.0,98.0,65.0,18.4,23.6,No,111,1
4809,0.0,NNE,24.0,SW,NNE,9.0,74.0,49.0,15.5,22.5,No,109,0
5897,1.2,SSW,35.0,SW,SSW,13.0,75.0,45.0,16.3,19.9,Yes,134,0
6136,0.0,SW,15.0,WSW,SW,4.0,79.0,55.0,7.3,12.9,No,197,0
4357,0.0,NNE,31.0,NNE,NNE,13.0,64.0,34.0,18.3,26.8,No,325,0
6092,13.6,N,19.0,NNE,,0.0,95.0,68.0,13.0,16.3,Yes,153,0
4163,0.0,N,17.0,NNW,NNE,6.0,81.0,38.0,14.4,24.8,No,129,0
5178,27.2,S,31.0,SW,S,9.0,86.0,78.0,19.3,21.9,Yes,122,0
3434,0.0,E,30.0,SW,ENE,6.0,87.0,43.0,15.9,28.0,No,76,0
6875,0.0,SW,35.0,SSW,S,11.0,46.0,14.0,16.8,22.8,No,240,0
6607,0.0,WSW,44.0,SSW,WSW,20.0,80.0,45.0,12.4,15.2,No,304,0
1542,1.2,WNW,39.0,N,WNW,20.0,95.0,64.0,12.0,15.1,Yes,157,0
3943,10.8,W,65.0,NNE,NW,19.0,100.0,41.0,15.3,17.3,Yes,271,0
3747,0.0,E,30.0,SSW,E,15.0,69.0,77.0,20.4,19.9,No,44,0
978,0.0,NNW,19.0,SE,WSW,11.0,52.0,36.0,14.7,23.2,No,260,0
6476,0.0,ENE,37.0,ENE,ENE,13.0,70.0,50.0,12.6,18.1,No,173,0
2824,5.2,NNE,22.0,SSE,NE,11.0,93.0,66.0,17.3,21.6,Yes,350,0
3124,0.2,N,24.0,,ESE,4.0,99.0,66.0,12.8,21.3,No,113,0
5926,0.2,SSW,24.0,SW,SE,6.0,86.0,65.0,11.7,16.9,No,163,0
4440,0.0,NNE,22.0,WSW,ENE,11.0,79.0,47.0,19.6,25.0,No,101,0
821,10.2,E,30.0,,SE,13.0,90.0,54.0,19.0,26.2,Yes,69,0
4964,0.0,NNE,30.0,N,NNE,17.0,71.0,33.0,15.9,25.5,No,270,0
6288,0.0,NNW,67.0,NW,NW,22.0,20.0,14.0,34.4,38.5,No,350,1
2520,0.0,W,43.0,WSW,W,26.0,54.0,24.0,19.4,24.8,No,46,0
4950,0.0,E,31.0,E,ENE,7.0,100.0,40.0,14.4,23.9,No,256,0
2107,1.4,W,46.0,WNW,WSW,26.0,47.0,30.0,17.3,25.1,Yes,363,0
6178,0.0,ENE,24.0,NNE,N,13.0,32.0,19.0,16.6,23.0,No,239,0
2273,0.0,E,15.0,,E,9.0,100.0,72.0,6.1,14.4,No,164,0
1957,0.0,NNW,41.0,,NNW,22.0,100.0,58.0,7.9,15.9,No,209,0
901,0.0,ENE,17.0,,ESE,6.0,81.0,50.0,5.6,16.1,No,179,0
6234,0.0,SSW,37.0,E,SW,15.0,21.0,18.0,21.8,28.5,No,296,0
6207,0.0,SW,50.0,SW,WSW,31.0,45.0,23.0,11.3,15.6,No,269,0
3174,0.0,SE,19.0,WSW,ESE,11.0,99.0,88.0,7.0,10.5,No,164,0
675,32.8,W,52.0,WSW,W,28.0,72.0,61.0,6.4,11.2,Yes,288,0
6309,0.0,SW,30.0,S,SW,7.0,26.0,15.0,25.6,34.9,No,6,0
5618,0.0,NW,57.0,N,NW,31.0,100.0,51.0,15.1,24.8,No,203,1
2479,0.2,SE,39.0,SSE,ENE,11.0,76.0,52.0,20.3,25.7,No,5,0
4135,0.2,S,41.0,SW,S,17.0,57.0,51.0,14.9,18.6,No,101,0
159,0.0,SE,17.0,,SE,7.0,69.0,40.0,11.7,19.1,No,129,0
3042,0.0,E,39.0,SSE,ENE,22.0,70.0,49.0,24.9,29.6,No,31,0
146,3.2,NW,26.0,N,NNW,13.0,82.0,79.0,7.6,9.4,Yes,116,1
6285,0.0,WSW,39.0,ESE,SSW,11.0,23.0,11.0,27.1,34.5,No,347,0
2512,0.0,SSW,37.0,NE,WSW,9.0,51.0,32.0,24.2,33.8,No,38,0
3670,0.2,N,28.0,NE,NNE,11.0,90.0,93.0,19.6,20.0,No,331,1
1824,0.0,NW,37.0,SE,NW,13.0,77.0,47.0,14.9,23.2,No,75,0
139,0.0,SSE,28.0,SE,SE,7.0,58.0,29.0,14.1,21.3,No,109,0
6766,0.0,SSW,39.0,SSW,SW,20.0,60.0,33.0,11.2,17.6,No,128,0
409,0.0,W,46.0,N,W,30.0,50.0,11.0,27.7,36.0,No,15,0
1323,0.0,WNW,48.0,SE,N,17.0,72.0,48.0,10.8,17.0,No,241,0
3109,0.0,NNE,24.0,WSW,NE,15.0,79.0,54.0,17.1,22.9,No,98,0
5314,0.0,SSE,35.0,SW,SSE,19.0,58.0,61.0,15.4,17.7,No,259,1
4969,0.0,E,33.0,NW,ESE,19.0,53.0,58.0,18.2,21.0,No,275,0
4158,0.0,SW,26.0,SW,S,7.0,57.0,41.0,13.4,19.8,No,124,0
3523,0.2,WSW,19.0,,,0.0,69.0,39.0,8.3,15.0,No,178,0
5739,0.0,NNE,44.0,NE,ENE,9.0,82.0,46.0,19.5,29.0,No,324,0
343,0.0,ESE,26.0,SSE,SE,13.0,43.0,18.0,24.5,34.9,No,314,0
372,0.0,W,52.0,SE,W,19.0,52.0,26.0,19.7,25.6,No,343,0
4677,0.0,NNE,28.0,NNW,NE,11.0,66.0,35.0,20.2,29.5,No,341,0
6259,0.0,WNW,31.0,NE,WNW,11.0,24.0,8.0,27.3,39.9,No,321,0
1251,0.0,W,22.0,,WNW,11.0,96.0,75.0,5.6,11.3,No,169,1
1575,0.2,ESE,15.0,,S,6.0,78.0,55.0,6.1,14.3,No,190,0
4568,0.0,WNW,59.0,NE,WSW,26.0,42.0,35.0,16.6,16.5,No,230,0
606,0.0,SSE,15.0,,ESE,9.0,86.0,58.0,4.3,12.2,No,219,0
1103,0.0,NNE,33.0,SE,S,11.0,49.0,29.0,24.5,31.4,No,21,0
4201,0.2,WNW,20.0,SE,S,7.0,99.0,99.0,9.1,11.6,No,167,1
425,0.0,E,67.0,S,SSE,15.0,46.0,19.0,25.2,36.9,No,31,1
2331,1.8,NNW,30.0,SSE,NNW,15.0,99.0,53.0,7.5,14.0,Yes,222,0
745,0.0,SSE,35.0,NE,N,24.0,60.0,72.0,23.2,23.4,No,358,0
5533,0.0,NNE,15.0,NNE,NE,7.0,100.0,44.0,14.9,26.8,No,118,0
2622,0.0,W,31.0,,WSW,17.0,86.0,45.0,8.2,14.3,No,148,0
5286,0.0,N,26.0,WSW,E,9.0,75.0,49.0,10.6,17.0,No,230,0
1809,0.0,NE,20.0,S,S,9.0,83.0,36.0,19.0,27.9,No,60,0
4563,0.0,WNW,39.0,WSW,WNW,24.0,87.0,25.0,8.3,22.3,No,225,0
4811,0.0,N,11.0,,NNE,6.0,94.0,50.0,12.8,23.4,No,111,0
3326,0.0,S,37.0,ESE,E,26.0,62.0,51.0,21.2,21.1,No,320,0
3557,7.4,SSW,56.0,SSW,SSW,22.0,68.0,59.0,14.0,15.6,Yes,214,0
1268,0.2,SE,17.0,,E,7.0,83.0,48.0,3.5,12.7,No,186,0
3502,0.0,S,48.0,SW,SSW,19.0,63.0,53.0,12.8,16.4,No,156,0
3293,0.0,NW,74.0,WNW,NW,37.0,37.0,27.0,19.6,23.7,No,285,0
4056,4.2,SSE,39.0,SW,SE,19.0,78.0,57.0,19.9,23.6,Yes,21,1
2679,0.6,WNW,28.0,NE,N,13.0,86.0,77.0,4.7,8.7,No,205,1
378,0.0,NNW,39.0,SSE,NNE,20.0,45.0,8.0,23.8,36.9,No,349,0
1784,0.0,NNE,33.0,SSE,S,11.0,45.0,26.0,19.9,28.7,No,35,0
845,0.6,W,28.0,,NW,19.0,85.0,47.0,10.7,18.6,No,123,0
6451,3.6,NNE,48.0,NW,W,20.0,85.0,69.0,12.2,14.5,Yes,148,1
6272,0.0,S,37.0,ESE,SSE,15.0,50.0,19.0,19.1,26.8,No,334,0
